what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode",1321190996785
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1321190996785
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1321190996785
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321190996785
java.vm.specification.version,sysinfo,,,"1.0",1321190996785
java.vm.vendor,sysinfo,,,"Apple Inc.",1321190996785
java.vm.version,sysinfo,,,"20.1-b02-383",1321190996785
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1321190996974
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1321190997065
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1321190997141
