what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317688235573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317688238723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317688347252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317688737665
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317688738059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317689797645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317689820546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317717953605
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317717957895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723504061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723525446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723703122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723703590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723706376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723715059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723765222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723766002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723933109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723935370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723935796
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317723938019
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317723938471
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317723938903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317723940078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723941382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723950814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723951277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723951843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723956298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723961084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317723965791
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1317723968083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317723970576
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723971513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723973485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317723976375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724022022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724024493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724025063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724025457
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724025934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724026548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724035400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724036055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724037736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724044722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724094916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724097207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724102861
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317724114209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724114967
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1317724116011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724116638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724117265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724117613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724121110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724125351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724125508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724126334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724145711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724148097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724148879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724150405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724155364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724230754
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317724259470
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317724259877
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317724262189
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724274016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724274621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724288416
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724294477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724304841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724345839
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317724352760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724362458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724363096
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317724368423
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724368876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724377352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724382932
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317724384282
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317724384505
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317724384712
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317724384873
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317724385064
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317724385329
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317724385568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724386251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724392999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724398330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724400556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1317724407594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1317724407730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1317724407905
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1317724408068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1317724408340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724409301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724418395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724430073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724430520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724430855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724431340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724436708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724439105
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1317724440467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724442109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724443503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724444024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724444456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724445041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724445727
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724447783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724457327
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724461453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724466181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724473492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724473647
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724474506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724482938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724483571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724484021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724484652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724485484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724497739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724521202
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724524106
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317724531098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724531616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724538539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724539011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1317724547144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724548292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1317724549944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724550407
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724565534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724575963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724586703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724591733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724593153
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1317724602548
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317724613552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1317724616943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1317724618859
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1317724619621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724623440
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317724625152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724625819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724628541
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1317724631907
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317724637976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724639698
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1317724643036
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317724645623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724649666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724651670
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317724654844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724656440
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1317724659214
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1317724668341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724669750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724677913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724678159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724774871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1317724776103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724780130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724780778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724781556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724784945
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317724786324
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1317724787809
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317724788136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1317724788859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724791027
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1317724794650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724804852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724851491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724852344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724876643
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317724878198
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724882085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724887616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724887770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724888339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724903390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317724905597
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1317724909011
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1317724916475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724920633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724965737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317724968241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725074673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317725097111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317725103809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317725109438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1317725116023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1317725116166
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1317725116312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317725124408
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317725133063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317725138304
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317725143557
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725145391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725308810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725332558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725333195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725334144
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725518803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317725527205
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1317725529591
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317725535588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317725546691
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317725555750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317725556460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317725563303
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725570771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725580093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725585555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725588173
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317725598358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725601527
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725602828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725605159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725609792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1317725611561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1317725615257
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317725616207
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317725619049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317725668204
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317725675920
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1317725677320
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317725678124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725679574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317725687881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1317725692551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1317725697666
